Date,ABBV,ABT,ACN,AMT,ANET,AXP,BA,BAC,BLK,BP,BRK-B,C,CAT,CL,COP,CRM,CVS,CVX,D,DE,DHR,DIS,DUK,ETN,F,FCX,GE,GM,GS,HD,IBM,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MMM,MO,MRK,MS,NEE,NEM,NKE,NOW,NVO,O,ORCL,PFE,PG,PLD,PM,RTX,SHEL,SHW,SLB,SO,SPGI,T,TGT,TJX,TMO,TSM,UL,UNH,UNP,UPS,V,VZ,WFC,WM,WMT,XOM
2026-05-26,211.61375427246094,86.05622100830078,174.89700317382812,183.2012176513672,158.00999450683594,309.87176513671875,218.89999389648438,51.66657638549805,1065.8927001953125,42.13218688964844,483.6199951171875,126.21827697753906,906.86767578125,89.33783721923828,115.79764556884766,178.61898803710938,90.1717529296875,183.11195373535156,65.94676208496094,527.7520751953125,172.4522247314453,102.49463653564453,123.88081359863281,402.1405944824219,15.15585708618164,64.20416259765625,314.09844970703125,79.45310974121094,985.3303833007812,305.9732971191406,248.9044952392578,229.0503387451172,305.3643493652344,79.94385528564453,511.66168212890625,1063.2164306640625,526.1795654296875,210.77735900878906,492.1849365234375,275.4211120605469,153.35865783691406,71.30366516113281,118.86521911621094,200.6554412841797,86.36323547363281,111.11869049072266,44.07390213012695,99.91999816894531,43.632450103759766,61.37843704223633,192.3906707763672,25.40555763244629,141.9007110595703,145.88124084472656,180.03738403320312,178.37744140625,84.2912826538086,310.5322570800781,57.37986755371094,93.31942749023438,388.4580383300781,24.68941307067871,124.47459411621094,158.47000122070312,447.7311706542969,411.3566589355469,56.59396743774414,372.4265441894531,268.4530029296875,100.36970520019531,325.8746337890625,47.677242279052734,77.07748413085938,213.60617065429688,118.28681945800781,148.84619140625
2026-05-27,213.8776397705078,85.07323455810547,174.2646026611328,183.23094177246094,154.30999755859375,311.6867980957031,224.3000030517578,50.577816009521484,1058.9080810546875,41.144325256347656,479.9200134277344,124.7557144165039,908.2451171875,90.7696304321289,114.3671875,177.0530242919922,91.50350189208984,180.82192993164062,65.86834716796875,528.0214233398438,172.77157592773438,103.3877944946289,124.25749969482422,405.37261962890625,15.709856986999512,63.47593307495117,316.8150634765625,83.76483154296875,987.2623291015625,313.1758117675781,253.38235473632812,230.15489196777344,297.93780517578125,81.09642028808594,504.6072998046875,1081.3704833984375,524.4417114257812,215.50811767578125,494.2115478515625,277.05828857421875,154.49368286132812,71.04749298095703,119.38150024414062,200.50625610351562,86.36323547363281,107.00724792480469,45.0938606262207,102.12000274658203,43.98790740966797,61.122901916503906,190.2979736328125,25.759366989135742,146.39715576171875,145.4642791748047,180.54318237304688,176.00531005859375,83.08187866210938,309.25518798828125,55.91518783569336,92.97229766845703,391.5846862792969,24.56113052368164,127.35250854492188,156.5161590576172,455.7531433105469,421.7423400878906,57.516212463378906,379.4924621582031,276.6620788574219,102.83047485351562,327.00250244140625,47.431434631347656,75.675537109375,213.71522521972656,118.25688934326172,146.948486328125
2026-05-28,217.08482360839844,85.6888427734375,176.28036499023438,184.91485595703125,155.27000427246094,314.259765625,228.77999877929688,50.251190185546875,1035.3128662109375,41.085052490234375,477.4200134277344,124.04930114746094,886.0263061523438,91.13752746582031,114.22811126708984,175.7164764404297,92.3979721069336,181.4464874267578,66.04478454589844,537.6065673828125,180.25604248046875,102.94122314453125,122.68136596679688,400.9534912109375,16.471607208251953,65.71051025390625,320.42059326171875,83.99385833740234,999.0524291992188,316.4863586425781,262.338134765625,229.66729736328125,295.3992614746094,79.89418029785156,498.7551574707031,1125.1876220703125,530.4351806640625,216.5814971923828,492.9237060546875,274.14886474609375,152.18380737304688,70.90956115722656,119.03400421142578,202.67431640625,85.96910858154297,108.00517272949219,46.45707321166992,108.7300033569336,44.935794830322266,60.63147735595703,202.99378967285156,25.690570831298828,144.828857421875,144.59060668945312,177.1017303466797,178.3674774169922,83.1017074584961,304.43634033203125,54.549468994140625,91.76229095458984,393.355224609375,24.55126190185547,127.67005920410156,154.40283203125,486.7320861816406,423.8673400878906,56.55430221557617,378.0298767089844,264.3930358886719,104.99594116210938,324.3474426269531,47.205284118652344,76.21245574951172,212.5355682373047,118.61603546142578,146.01454162597656
2026-05-29,216.18125915527344,84.9937973022461,184.8473663330078,185.19223022460938,159.47000122070312,315.6060791015625,231.14999389648438,51.07270431518555,1035.6986083984375,41.36165237426758,474.4800109863281,125.26313018798828,874.2481689453125,89.61624145507812,113.22480773925781,190.60804748535156,90.42021179199219,180.8814239501953,66.27050018310547,540.7783203125,182.29180908203125,101.05567169189453,121.66033935546875,399.6167907714844,17.253143310546875,65.55089569091797,323.35693359375,82.88853454589844,1016.0836791992188,312.47625732421875,295.6789245605469,224.22413635253906,297.9676818847656,78.50315856933594,494.4927062988281,1103.4188232421875,523.7603759765625,213.04336547851562,493.1533203125,275.3619384765625,152.46258544921875,68.55477142333984,117.87236022949219,206.8612823486328,85.73263549804688,109.5818862915039,45.33904266357422,124.37000274658203,45.004913330078125,60.494258880615234,224.9972381591797,25.729883193969727,142.4962615966797,142.43624877929688,175.9215087890625,179.06515502929688,83.38919067382812,303.1393127441406,53.98537063598633,91.296142578125,400.23663330078125,24.472318649291992,126.10209655761719,154.26327514648438,492.0168151855469,417.47235107421875,55.97914123535156,375.8359680175781,261.42681884765625,105.01563262939453,325.75482177734375,47.00864028930664,77.09737396240234,209.62115478515625,115.47355651855469,144.32546997070312
2026-06-01,211.4250946044922,87.15835571289062,194.25424194335938,185.7568359375,170.67999267578125,312.68408203125,224.3000030517578,50.98362731933594,1009.8279418945312,42.418663024902344,470.2900085449219,128.43699645996094,863.7576293945312,87.92593383789062,114.814208984375,209.0604248046875,90.06243133544922,184.22225952148438,63.96380615234375,541.0277099609375,179.4976043701172,102.06790924072266,118.8450927734375,399.0980529785156,16.451820373535156,66.87767791748047,324.1958923339844,82.33090209960938,1043.469482421875,306.12109375,318.1378479003906,222.41307067871094,295.2499084472656,78.13553619384766,494.2145080566406,1080.6513671875,513.324951171875,206.42425537109375,494.42120361328125,272.3144226074219,150.27215576171875,67.63848114013672,114.34770202636719,209.85479736328125,82.43180847167969,107.96525573730469,45.4478874206543,135.86000061035156,43.51396179199219,58.786441802978516,247.28968811035156,25.18933868408203,139.24057006835938,138.018310546875,171.24032592773438,173.83253479003906,84.66798400878906,294.1800231933594,54.18330383300781,88.30087280273438,404.54107666015625,24.225622177124023,122.76769256591797,152.26956176757812,493.5452575683594,434.6122131347656,55.314727783203125,375.3912658691406,262.2828369140625,107.3090591430664,322.1714782714844,46.92998123168945,76.72948455810547,210.66201782226562,114.32630157470703,148.41897583007812
2026-06-02,213.8776397705078,86.35409545898438,184.00746154785156,183.77574157714844,175.3300018310547,310.12109375,217.6999969482422,51.9437141418457,1008.076904296875,42.87308120727539,471.510009765625,130.59600830078125,908.1253051757812,87.766845703125,116.09566497802734,200.32296752929688,88.9493179321289,185.92738342285156,65.80520629882812,577.7525024414062,175.74539184570312,100.63886260986328,120.03462982177734,416.5950012207031,15.976963996887207,71.54634094238281,317.324462890625,81.38492584228516,1059.3914794921875,306.9388732910156,326.8851013183594,221.79611206054688,299.6102600097656,77.90701293945312,492.7241516113281,1062.6273193359375,510.2738342285156,205.3707733154297,476.8805847167969,274.4095153808594,152.23358154296875,68.21977996826172,114.82427978515625,213.8030548095703,84.42215728759766,109.27252960205078,43.27098083496094,127.6500015258789,42.37847137451172,59.14182662963867,243.73207092285156,25.110713958740234,139.77658081054688,139.39830017089844,172.2321014404297,173.6830291748047,86.06572723388672,292.3243408203125,55.97456741333008,89.76875305175781,394.0632019042969,24.31443214416504,122.24172973632812,153.20660400390625,481.59722900390625,445.6463623046875,55.066810607910156,373.4740905761719,263.4573669433594,107.22047424316406,316.7315979003906,47.067630767822266,78.98652648925781,210.08705139160156,112.78997802734375,148.59780883789062
2026-06-03,215.59542846679688,86.37395477294922,175.32188415527344,180.51686096191406,174.3699951171875,299.7494812011719,210.5800018310547,51.864532470703125,980.2869262695312,43.149681091308594,475.3699951171875,129.27273559570312,924.4650268554688,84.38623046875,118.26122283935547,190.1193084716797,90.80781555175781,188.06869506835938,64.80530548095703,586.7691040039062,177.71131896972656,98.63421630859375,119.98506927490234,420.17620849609375,15.541678428649902,70.46895599365234,314.248291015625,81.35504150390625,1035.9462890625,308.3675842285156,303.45318603515625,222.1444091796875,299.50079345703125,78.25476837158203,504.3092346191406,1077.236328125,508.8824768066406,206.37457275390625,470.7608337402344,271.3612060546875,150.98902893066406,69.26416778564453,113.88105773925781,208.98956298828125,83.33831024169922,107.24674987792969,43.35014343261719,117.9000015258789,41.4700813293457,58.954261779785156,229.53146362304688,24.904325485229492,139.1512451171875,140.7981414794922,174.49334716796875,171.97869873046875,86.01615905761719,295.8062744140625,56.55654525756836,89.74891662597656,389.1829528808594,23.238834381103516,123.84939575195312,157.40335083007812,473.47540283203125,435.66973876953125,54.84864807128906,372.5649108886719,260.9191589355469,106.96455383300781,311.8207092285156,45.86808395385742,78.23086547851562,216.10427856445312,116.61083221435547,151.5487060546875
2026-06-04,223.3502197265625,90.13711547851562,176.7349090576172,192.07650756835938,166.00999450683594,311.67681884765625,217.4199981689453,53.6164436340332,1011.638427734375,43.50531005859375,478.6300048828125,134.46633911132812,938.738525390625,84.61491394042969,118.44002532958984,188.26409912109375,94.23658752441406,186.720458984375,65.83489990234375,590.22021484375,186.25360107421875,98.5845947265625,120.75827026367188,417.58258056640625,15.175642967224121,69.5212631225586,327.2420959472656,82.8686294555664,1087.284912109375,307.6826171875,299.62066650390625,227.05020141601562,309.4957580566406,76.32720947265625,505.78436279296875,1123.6597900390625,515.8592529296875,206.25531005859375,480.9537658691406,270.79522705078125,152.10415649414062,69.55974578857422,119.40135955810547,217.07505798339844,84.42215728759766,108.10496520996094,43.162132263183594,119.36000061035156,43.198001861572266,58.98387908935547,235.5206298828125,25.248308181762695,139.7368621826172,142.75393676757812,173.55116271972656,178.81597900390625,85.97651672363281,299.3979797363281,57.71055603027344,90.86966705322266,396.5740966796875,22.46914291381836,122.90662384033203,158.13107299804688,481.5472717285156,443.8805236816406,54.590816497802734,391.80584716796875,262.68096923828125,108.490234375,319.5862731933594,44.117916107177734,81.15408325195312,217.10549926757812,117.45880126953125,151.0618438720703
2026-06-05,225.62403869628906,90.42505645751953,176.1321563720703,192.28451538085938,154.27000427246094,309.8119201660156,215.4499969482422,53.5567512512207,990.516845703125,42.448299407958984,488.1300048828125,131.79989624023438,902.6055908203125,88.07508087158203,116.3638687133789,185.1820526123047,95.33975219726562,185.689453125,66.23090362548828,581.9317016601562,183.91844177246094,98.95178985595703,123.1373519897461,394.9682312011719,14.7403564453125,63.21656036376953,327.5916442871094,81.94054412841797,1033.6177978515625,308.50653076171875,282.8112487792969,231.6276397705078,310.9691162109375,78.97014617919922,506.2328796386719,1129.801025390625,520.5403442382812,209.4456024169922,490.2581481933594,277.8649597167969,153.08982849121094,71.1263198852539,119.92757415771484,210.76976013183594,85.19931030273438,99.50286865234375,42.52885055541992,112.44999694824219,42.41796875,60.059898376464844,212.93917846679688,25.5922908782959,145.4541778564453,143.49853515625,176.8240203857422,180.3907470703125,84.65806579589844,304.595947265625,54.58676528930664,91.84163665771484,400.6520080566406,22.449405670166016,121.6363754272461,160.20452880859375,472.3265075683594,414.20001220703125,56.24688720703125,394.77056884765625,271.0621032714844,106.83660125732422,322.9700012207031,44.609535217285156,81.47225952148438,219.4302215576172,118.59607696533203,148.9554901123047
2026-06-08,221.4934539794922,89.85909271240234,172.35752868652344,187.31199645996094,156.39999389648438,311.44744873046875,215.9199981689453,53.357765197753906,989.6911010742188,43.18919372558594,487.0,132.60580444335938,913.9445190429688,85.57938385009766,118.1022720336914,182.08006286621094,96.48268127441406,187.60276794433594,64.86470031738281,572.1769409179688,183.15003967285156,98.11817932128906,120.98626708984375,402.15057373046875,14.839285850524902,63.755252838134766,321.6390686035156,83.59711456298828,1039.906982421875,307.4443664550781,278.81988525390625,231.0206298828125,309.7147521972656,79.0297622680664,500.27252197265625,1147.505615234375,516.873046875,206.69261169433594,484.85723876953125,275.8194885253906,153.179443359375,70.23957824707031,118.66664123535156,211.07806396484375,83.38297271728516,98.78436279296875,42.77622985839844,114.19000244140625,40.502445220947266,59.24053955078125,211.0856475830078,25.17951202392578,144.0248565673828,141.751220703125,174.61236572265625,178.06846618652344,85.89720916748047,298.8592224121094,56.258094787597656,90.5324478149414,393.71392822265625,22.202709197998047,123.02571105957031,159.24754333496094,469.1596984863281,425.8028259277344,55.62214279174805,401.78704833984375,267.428955078125,106.00977325439453,319.0772399902344,44.67836380004883,80.49784851074219,215.18896484375,119.54381561279297,150.77371215820312
2026-06-09,223.8268280029297,90.6037826538086,171.408935546875,189.025634765625,152.16000366210938,317.5108642578125,214.50999450683594,54.14375305175781,1006.7933349609375,42.151939392089844,487.7699890136719,134.0484619140625,913.0062866210938,87.29953002929688,116.01618957519531,174.8986053466797,96.46279907226562,185.1442108154297,65.58740234375,575.8374633789062,188.0199432373047,98.57467651367188,122.74083709716797,400.7340393066406,14.789820671081543,64.09442901611328,330.02862548828125,83.58714294433594,1026.980224609375,318.9793395996094,275.51361083984375,235.8368682861328,311.2976379394531,80.81820678710938,513.8976440429688,1143.0421142578125,526.8712158203125,216.0348663330078,494.41119384765625,280.2579650878906,155.7083740234375,70.50559997558594,118.7460708618164,209.0989532470703,84.19685363769531,98.33529663085938,44.18132400512695,106.97000122070312,41.657684326171875,60.46464157104492,205.0964813232422,25.258136749267578,147.5684051513672,146.45706176757812,177.0223846435547,180.9588623046875,84.68780517578125,309.8338317871094,55.56170654296875,92.18876647949219,401.01068115234375,22.40993309020996,125.6456069946289,164.3514404296875,493.5752258300781,426.92022705078125,57.09971618652344,408.1413879394531,270.0268859863281,106.17711639404297,324.4472351074219,45.012664794921875,81.53191375732422,220.32626342773438,118.59607696533203,147.95199584960938
